timestamp,price_inr_per_kwh,solar_kw,wind_kw,demand_kw,battery_kw,soc,grid_import_kw,grid_export_kw,renewable_used_kw,cost_inr,co2_kg,grid_only_cost_inr,grid_only_co2_kg,rationale,llm_calls,llm_tokens,decide_ms
2024-04-12 00:00:00,4.0,0.0,0.182,37.726,25.0,0.7371708245126285,62.544,0.0,0.182,250.176,51.28607999999999,150.904,30.935319999999997,Deficit at OFF-PEAK tariff and SoC 50% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.04709999848273583
2024-04-12 01:00:00,4.0,0.0,5.219,37.307,6.282917548737155,0.7967758139277826,38.370917548737154,0.0,5.219,153.48367019494862,31.464152389964465,149.228,30.59174,Deficit at OFF-PEAK tariff and SoC 74% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.04189999890513718
2024-04-12 02:00:00,4.0,0.0,12.947,40.013,0.32241860722174165,0.7998345454043024,27.38841860722174,0.0,12.947,109.55367442888696,22.458503257921826,160.052,32.81066,Deficit at OFF-PEAK tariff and SoC 80% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.048899997636908665
2024-04-12 03:00:00,4.0,0.0,0.269,39.195,0.016545459569761167,0.7999915094158264,38.942545459569764,0.0,0.269,155.77018183827906,31.932887276847204,156.78,32.1399,Deficit at OFF-PEAK tariff and SoC 80% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.03580000338843092
2024-04-12 04:00:00,4.0,0.0,0.505,38.623,0.0008490584173626026,0.7999995642912227,38.11884905841736,0.0,0.505,152.47539623366944,31.257456227902235,154.492,31.670859999999998,Deficit at OFF-PEAK tariff and SoC 80% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.0332000017806422
2024-04-12 05:00:00,4.0,0.0,2.838,40.553,4.35708777390964e-05,0.7999999776408626,37.71504357087773,0.0,2.838,150.86017428351093,30.92633572811974,162.212,33.25346,Deficit at OFF-PEAK tariff and SoC 80% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.03600000127335079
2024-04-12 06:00:00,6.0,0.948,1.206,44.562,-25.0,0.5364768392934977,17.408,0.0,2.154,104.44800000000001,14.274560000000001,267.37199999999996,36.540839999999996,Deficit 40.4 kW at normal tariff and SoC 80% healthy -> discharge to shave import.,0,0,0.03819999983534217
2024-04-12 07:00:00,6.0,7.662,3.347,48.855,-25.0,0.2729537009461327,12.845999999999997,0.0,11.009,77.07599999999998,10.533719999999997,293.13,40.061099999999996,Deficit 39.5 kW at normal tariff and SoC 54% healthy -> discharge to shave import.,0,0,0.03539999670465477
2024-04-12 08:00:00,6.0,15.239,1.682,53.635,0.0,0.2729537009461327,36.714,0.0,16.921,220.284,30.105479999999996,321.81,43.9807,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.02359999780310318
2024-04-12 09:00:00,8.0,20.168,1.215,53.987,-6.920995761856804,0.2,25.683004238143194,0.0,21.383,205.46403390514556,21.060063475277417,431.896,44.26934,Deficit 28.6 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.043799998820759356
2024-04-12 10:00:00,8.0,31.464,0.999,45.124,0.0,0.2,12.661000000000001,0.0,32.463,101.28800000000001,10.38202,360.992,37.00168,Deficit 14.8 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.039200000173877925
2024-04-12 11:00:00,8.0,36.333,0.129,37.821,0.0,0.2,1.3590000000000018,0.0,36.461999999999996,10.872000000000014,1.1143800000000015,302.568,31.013219999999997,Deficit 4.7 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.034599997889017686
2024-04-12 12:00:00,6.0,36.55,0.273,41.303,0.0,0.2,4.479999999999997,0.0,36.823,26.87999999999998,3.6735999999999973,247.81799999999998,33.86846,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.016400001186411828
2024-04-12 13:00:00,6.0,33.204,0.0,41.744,0.0,0.2,8.54,0.0,33.204,51.239999999999995,7.002799999999999,250.464,34.23008,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.017700000171316788
2024-04-12 14:00:00,6.0,20.398,0.585,41.513,0.0,0.2,20.529999999999998,0.0,20.983,123.17999999999998,16.8346,249.07799999999997,34.040659999999995,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.01680000059423037
2024-04-12 15:00:00,6.0,23.061,5.092,42.232,0.0,0.2,14.079,0.0,28.153,84.474,11.54478,253.392,34.63024,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.01840000186348334
2024-04-12 16:00:00,6.0,15.036,0.0,46.689,0.0,0.2,31.653,0.0,15.036,189.918,25.95546,280.134,38.28498,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.019999999494757503
2024-04-12 17:00:00,6.0,8.251,6.189,53.114,0.0,0.2,38.674,0.0,14.44,232.04399999999998,31.71268,318.68399999999997,43.55347999999999,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.04050000279676169
2024-04-12 18:00:00,8.0,1.328,0.0,60.389,0.0,0.2,59.061,0.0,1.328,472.488,48.43002,483.112,49.51898,Deficit 57.4 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.045000000682193786
2024-04-12 19:00:00,8.0,0.0,2.912,64.257,0.0,0.2,61.345000000000006,0.0,2.912,490.76000000000005,50.3029,514.056,52.69074,Deficit 60.9 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.04659999831346795
2024-04-12 20:00:00,8.0,0.0,0.0,61.477,0.0,0.2,61.477,0.0,0.0,491.816,50.411139999999996,491.816,50.411139999999996,Deficit 57.9 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.03859999924316071
2024-04-12 21:00:00,8.0,0.0,1.849,54.072,0.0,0.2,52.223000000000006,0.0,1.849,417.78400000000005,42.822860000000006,432.576,44.33904,Deficit 50.2 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.11479999739094637
2024-04-12 22:00:00,4.0,0.0,4.683,39.562,25.0,0.43717082451262845,59.879,0.0,4.683,239.516,49.10077999999999,158.248,32.440839999999994,Deficit at OFF-PEAK tariff and SoC 20% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.029999999242136255
2024-04-12 23:00:00,4.0,0.0,4.864,43.686,25.0,0.674341649025257,63.822,0.0,4.864,255.288,52.33404,174.744,35.82252,Deficit at OFF-PEAK tariff and SoC 44% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.11939999967580661
2024-04-13 00:00:00,4.0,0.0,0.174,38.399,12.56583509747431,0.7935516278555652,50.790835097474314,0.0,0.174,203.16334038989726,41.648484779928935,153.596,31.48718,Deficit at OFF-PEAK tariff and SoC 67% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.046299999667098746
2024-04-13 01:00:00,4.0,0.0,2.852,35.285,0.6448372144434833,0.7996690908086047,33.077837214443484,0.0,2.852,132.31134885777394,27.123826515843657,141.14,28.933699999999995,Deficit at OFF-PEAK tariff and SoC 79% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.0427999984822236
2024-04-13 02:00:00,4.0,0.0,8.112,38.401,0.03309091913953344,0.7999830188316529,30.322090919139534,0.0,8.112,121.28836367655813,24.864114553694417,153.604,31.48882,Deficit at OFF-PEAK tariff and SoC 80% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.060200000007171184
2024-04-13 03:00:00,4.0,0.0,0.834,38.664,0.001698116834714103,0.7999991285824453,37.831698116834716,0.0,0.834,151.32679246733886,31.021992455804465,154.656,31.70448,Deficit at OFF-PEAK tariff and SoC 80% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.11530000119819306
2024-04-13 04:00:00,4.0,0.0,1.703,35.295,8.71417554781928e-05,0.7999999552817251,33.59208714175548,0.0,1.703,134.3683485670219,27.545511456239492,141.18,28.9419,Deficit at OFF-PEAK tariff and SoC 80% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.04780000017490238
2024-04-13 05:00:00,4.0,0.0,6.552,38.785,4.471827497187775e-06,0.7999999977052057,32.23300447182749,0.0,6.552,128.93201788730997,26.43106366689854,155.14,31.803699999999996,Deficit at OFF-PEAK tariff and SoC 80% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.06719999873894267
2024-04-13 06:00:00,6.0,0.996,10.48,42.078,-25.0,0.5364768593578407,5.602000000000004,0.0,11.476,33.61200000000002,4.593640000000003,252.46800000000002,34.50396,Deficit 38.7 kW at normal tariff and SoC 80% healthy -> discharge to shave import.,0,0,0.03819999983534217
2024-04-13 07:00:00,6.0,10.984,4.332,48.304,-25.0,0.27295372101047577,7.9879999999999995,0.0,15.315999999999999,47.928,6.550159999999999,289.824,39.60928,Deficit 36.4 kW at normal tariff and SoC 54% healthy -> discharge to shave import.,0,0,0.036399997043190524
2024-04-13 08:00:00,6.0,13.534,4.946,54.441,0.0,0.27295372101047577,35.961,0.0,18.48,215.766,29.48802,326.646,44.641619999999996,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.017899998056236655
2024-04-13 09:00:00,8.0,25.044,0.0,49.007,-6.92099766532752,0.2,17.04200233467248,0.0,25.044,136.33601867737983,13.97444191443143,392.056,40.185739999999996,Deficit 24.7 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.03199999991920777
2024-04-13 10:00:00,8.0,20.794,1.895,44.477,0.0,0.2,21.787999999999997,0.0,22.689,174.30399999999997,17.866159999999997,355.816,36.47114,Deficit 16.0 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.04160000025876798
2024-04-13 11:00:00,8.0,26.417,0.0,41.553,0.0,0.2,15.135999999999996,0.0,26.417,121.08799999999997,12.411519999999996,332.424,34.07346,Deficit 10.2 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.030499999411404133
2024-04-13 12:00:00,6.0,28.098,2.122,37.616,0.0,0.2,7.396000000000001,0.0,30.22,44.376000000000005,6.06472,225.696,30.845119999999998,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.019900002371286973
2024-04-13 13:00:00,6.0,31.588,0.094,39.85,0.0,0.2,8.168,0.0,31.682000000000002,49.007999999999996,6.697759999999999,239.10000000000002,32.677,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.020200001017656177
2024-04-13 14:00:00,6.0,27.657,2.609,41.649,0.0,0.2,11.383000000000003,0.0,30.266,68.29800000000002,9.334060000000001,249.894,34.15218,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.021500000002561137
2024-04-13 15:00:00,6.0,20.867,7.944,42.569,0.0,0.2,13.758000000000003,0.0,28.811,82.54800000000002,11.28156,255.41400000000002,34.90658,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.019099999917671084
2024-04-13 16:00:00,6.0,16.588,0.003,46.099,0.0,0.2,29.507999999999996,0.0,16.591,177.04799999999997,24.196559999999995,276.594,37.801179999999995,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.023100001271814108
2024-04-13 17:00:00,6.0,10.26,3.396,52.598,0.0,0.2,38.942,0.0,13.655999999999999,233.652,31.93244,315.58799999999997,43.130359999999996,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.06770000254618935
2024-04-13 18:00:00,8.0,0.975,0.0,57.543,0.0,0.2,56.568,0.0,0.975,452.544,46.38576,460.344,47.18526,Deficit 52.2 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.03780000042752363
2024-04-13 19:00:00,8.0,0.0,0.0,60.948,0.0,0.2,60.948,0.0,0.0,487.584,49.97736,487.584,49.97736,Deficit 57.4 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.03369999831193127
2024-04-13 20:00:00,8.0,0.0,0.0,54.406,0.0,0.2,54.406,0.0,0.0,435.248,44.612919999999995,435.248,44.612919999999995,Deficit 53.6 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.04119999721297063
2024-04-13 21:00:00,8.0,0.0,0.0,50.74,0.0,0.2,50.74,0.0,0.0,405.92,41.6068,405.92,41.6068,Deficit 47.1 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.04660000195144676
2024-04-13 22:00:00,4.0,0.0,1.596,45.683,25.0,0.43717082451262845,69.087,0.0,1.596,276.348,56.65134,182.732,37.46006,Deficit at OFF-PEAK tariff and SoC 20% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.04830000034417026
2024-04-13 23:00:00,4.0,0.0,0.0,40.726,25.0,0.674341649025257,65.726,0.0,0.0,262.904,53.89532,162.904,33.39532,Deficit at OFF-PEAK tariff and SoC 44% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.03520000245771371
2024-04-14 00:00:00,4.0,0.0,2.391,43.005,12.56583509747431,0.7935516278555652,53.17983509747431,0.0,2.391,212.71934038989724,43.60746477992893,172.02,35.2641,Deficit at OFF-PEAK tariff and SoC 67% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.042599996959324926
2024-04-14 01:00:00,4.0,0.0,0.0,37.617,0.6448372144434833,0.7996690908086047,38.26183721444348,0.0,0.0,153.04734885777393,31.374706515843652,150.468,30.845939999999995,Deficit at OFF-PEAK tariff and SoC 79% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.04119999721297063
2024-04-14 02:00:00,4.0,0.0,5.177,34.44,0.03309091913953344,0.7999830188316529,29.29609091913953,0.0,5.177,117.18436367655812,24.022794553694414,137.76,28.240799999999997,Deficit at OFF-PEAK tariff and SoC 80% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.03699999797390774
2024-04-14 03:00:00,4.0,0.0,8.225,38.169,0.001698116834714103,0.7999991285824453,29.94569811683471,0.0,8.225,119.78279246733884,24.55547245580446,152.676,31.298579999999994,Deficit at OFF-PEAK tariff and SoC 80% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.037000001611886546
2024-04-14 04:00:00,4.0,0.0,1.109,40.094,8.71417554781928e-05,0.7999999552817251,38.98508714175548,0.0,1.109,155.9403485670219,31.96777145623949,160.376,32.87708,Deficit at OFF-PEAK tariff and SoC 80% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.04630000330507755
2024-04-14 05:00:00,4.0,0.0,17.102,38.325,4.471827497187775e-06,0.7999999977052057,21.2230044718275,0.0,17.102,84.89201788731,17.40286366689855,153.3,31.4265,Deficit at OFF-PEAK tariff and SoC 80% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.03480000304989517
2024-04-14 06:00:00,6.0,1.142,1.607,44.217,-25.0,0.5364768593578407,16.467999999999996,0.0,2.7489999999999997,98.80799999999998,13.503759999999996,265.302,36.25794,Deficit 39.4 kW at normal tariff and SoC 80% healthy -> discharge to shave import.,0,0,0.028599999495781958
2024-04-14 07:00:00,6.0,9.287,2.471,50.105,-25.0,0.27295372101047577,13.346999999999994,0.0,11.758000000000001,80.08199999999997,10.944539999999995,300.63,41.086099999999995,Deficit 38.4 kW at normal tariff and SoC 54% healthy -> discharge to shave import.,0,0,0.030499999411404133
2024-04-14 08:00:00,6.0,11.116,0.0,53.181,0.0,0.27295372101047577,42.065,0.0,11.116,252.39,34.4933,319.086,43.608419999999995,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.02170000152545981
2024-04-14 09:00:00,8.0,25.884,6.929,49.055,-6.92099766532752,0.2,9.321002334672478,0.0,32.813,74.56801867737983,7.6432219144314315,392.44,40.2251,Deficit 24.7 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.03529999958118424
2024-04-14 10:00:00,8.0,31.287,2.623,46.485,0.0,0.2,12.575000000000003,0.0,33.91,100.60000000000002,10.311500000000002,371.88,38.1177,Deficit 15.0 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.0427999984822236
2024-04-14 11:00:00,8.0,36.109,0.657,44.413,0.0,0.2,7.646999999999991,0.0,36.766000000000005,61.17599999999993,6.2705399999999925,355.304,36.418659999999996,Deficit 8.5 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.03099999958067201
2024-04-14 12:00:00,6.0,22.96,4.257,36.805,0.0,0.2,9.588000000000001,0.0,27.217,57.528000000000006,7.86216,220.82999999999998,30.1801,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.014100001862971112
2024-04-14 13:00:00,6.0,35.607,0.0,35.681,0.0,0.2,0.07399999999999807,0.0,35.607,0.4439999999999884,0.06067999999999841,214.08599999999998,29.258419999999997,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.022199998056748882
2024-04-14 14:00:00,6.0,21.484,0.0,38.064,0.0,0.2,16.58,0.0,21.484,99.47999999999999,13.595599999999997,228.38400000000001,31.21248,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.01840000186348334
2024-04-14 15:00:00,6.0,19.973,0.047,43.69,0.0,0.2,23.669999999999998,0.0,20.02,142.01999999999998,19.409399999999998,262.14,35.825799999999994,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.011200001608813182
2024-04-14 16:00:00,6.0,17.545,1.007,44.383,0.0,0.2,25.831,0.0,18.552000000000003,154.986,21.18142,266.298,36.39406,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.012799999240087345
2024-04-14 17:00:00,6.0,9.706,2.404,51.621,0.0,0.2,39.511,0.0,12.11,237.06600000000003,32.39902,309.726,42.32922,"Deficit at normal tariff with low SoC -> import from grid, preserve battery.",0,0,0.039500002458225936
2024-04-14 18:00:00,8.0,1.207,2.364,54.928,0.0,0.2,51.357,0.0,3.5709999999999997,410.856,42.112739999999995,439.424,45.04096,Deficit 53.7 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.032100000680657104
2024-04-14 19:00:00,8.0,0.0,0.0,62.818,0.0,0.2,62.818,0.0,0.0,502.544,51.51076,502.544,51.51076,Deficit 56.2 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.036600002204068005
2024-04-14 20:00:00,8.0,0.0,0.0,56.162,0.0,0.2,56.162,0.0,0.0,449.296,46.052839999999996,449.296,46.052839999999996,Deficit 51.2 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.030499999411404133
2024-04-14 21:00:00,8.0,0.0,7.006,51.388,0.0,0.2,44.382,0.0,7.006,355.056,36.39324,411.104,42.13816,Deficit 49.2 kW at PEAK tariff (Rs 8.0) -> discharge to avoid costly import.,0,0,0.032500000088475645
2024-04-14 22:00:00,4.0,0.0,0.0,43.307,25.0,0.43717082451262845,68.307,0.0,0.0,273.228,56.011739999999996,173.228,35.51174,Deficit at OFF-PEAK tariff and SoC 20% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.04650000118999742
2024-04-14 23:00:00,4.0,0.0,8.027,39.092,25.0,0.674341649025257,56.065,0.0,8.027,224.26,45.973299999999995,156.368,32.05544,Deficit at OFF-PEAK tariff and SoC 44% < 80% -> charge cheaply from grid for the coming peak.,0,0,0.037599998904624954
